session_id,player_id,session_date,platform,country,duration_sec,rounds_played,rounds_won
S0000506,P00016,2024-03-22,android,BR,891,1,1
S0000507,P00016,2024-03-22,android,BR,2344,3,1
S0000508,P00016,2024-03-22,android,BR,3520,1,0
S0000509,P00017,2024-01-30,ios,IN,2844,4,3
S0000510,P00017,2024-01-30,ios,IN,3465,5,3
S0000511,P00017,2024-01-31,ios,IN,1592,6,2
S0000512,P00017,2024-02-01,ios,IN,1366,2,1
S0000513,P00017,2024-02-03,ios,IN,1161,5,2
S0000514,P00017,2024-02-03,ios,IN,1748,4,1
S0000515,P00017,2024-02-03,ios,IN,1724,4,0
S0000516,P00017,2024-02-03,ios,IN,2046,7,2
S0000517,P00017,2024-02-04,ios,IN,1673,8,2
S0000518,P00017,2024-02-04,ios,IN,1668,5,3
S0000519,P00017,2024-02-04,ios,IN,1134,7,3
S0000520,P00017,2024-02-06,ios,IN,3181,4,2
S0000521,P00017,2024-02-06,ios,IN,1892,4,3
S0000522,P00017,2024-02-06,ios,IN,1628,6,2
S0000523,P00017,2024-02-06,ios,IN,1154,3,1
S0000524,P00017,2024-02-06,ios,IN,813,5,0
S0000525,P00017,2024-02-07,ios,IN,3963,3,2
S0000526,P00017,2024-02-07,ios,IN,2521,2,0
S0000527,P00017,2024-02-07,ios,IN,682,6,1
S0000528,P00017,2024-02-09,ios,IN,2858,6,2
S0000529,P00017,2024-02-09,ios,IN,3144,5,2
S0000530,P00017,2024-02-09,ios,IN,1948,8,0
S0000531,P00017,2024-02-10,ios,IN,4716,2,1
S0000532,P00017,2024-02-10,ios,IN,2059,4,0
S0000533,P00017,2024-02-10,ios,IN,772,7,2
S0000534,P00017,2024-02-10,ios,IN,2250,7,0
S0000535,P00017,2024-02-12,ios,IN,2094,6,3
S0000536,P00017,2024-02-12,ios,IN,1258,8,1
S0000537,P00017,2024-02-12,ios,IN,2550,6,1
S0000538,P00017,2024-02-12,ios,IN,664,2,1
S0000539,P00017,2024-02-12,ios,IN,3275,6,1
S0000540,P00017,2024-02-13,ios,IN,1067,8,2
S0000541,P00017,2024-02-14,ios,IN,1001,3,3
S0000542,P00017,2024-02-14,ios,IN,1688,2,0
S0000543,P00017,2024-02-14,ios,IN,2344,7,3
S0000544,P00017,2024-02-15,ios,IN,1994,7,0
S0000545,P00017,2024-02-15,ios,IN,1157,1,0
S0000546,P00017,2024-02-15,ios,IN,1334,6,0
S0000547,P00017,2024-02-15,ios,IN,916,6,1
S0000548,P00017,2024-02-15,ios,IN,1580,1,0
S0000549,P00017,2024-02-17,ios,IN,3446,6,2
S0000550,P00017,2024-02-17,ios,IN,1803,3,0
S0000551,P00017,2024-02-20,ios,IN,3027,5,2
S0000552,P00017,2024-02-20,ios,IN,4329,8,2
S0000553,P00017,2024-02-20,ios,IN,1270,7,1
S0000554,P00018,2024-03-05,android,ID,1616,7,0
S0000555,P00018,2024-03-05,android,ID,5400,4,1
S0000556,P00018,2024-03-05,android,ID,4301,3,1
S0000557,P00018,2024-03-05,android,ID,662,1,0
S0000558,P00018,2024-03-06,android,ID,2280,1,1
S0000559,P00018,2024-03-06,android,ID,1808,5,0
S0000560,P00018,2024-03-06,android,ID,2968,1,0
S0000561,P00018,2024-03-07,android,ID,1156,2,1
S0000562,P00018,2024-03-08,android,ID,1092,5,3
S0000563,P00018,2024-03-09,android,ID,1205,1,1
S0000564,P00018,2024-03-10,android,ID,1282,5,1
S0000565,P00018,2024-03-11,android,ID,2948,2,1
S0000566,P00018,2024-03-11,android,ID,890,2,0
S0000567,P00018,2024-03-11,android,ID,1244,8,1
S0000568,P00018,2024-03-11,android,ID,618,4,2
S0000569,P00019,2024-03-18,android,BR,3308,7,2
S0000570,P00019,2024-03-19,android,BR,3876,4,3
S0000571,P00019,2024-03-19,android,BR,1485,6,1
S0000572,P00019,2024-03-20,android,BR,1512,2,2
S0000573,P00019,2024-03-20,android,BR,2373,8,1
S0000574,P00019,2024-03-23,android,BR,4379,5,1
S0000575,P00019,2024-03-23,android,BR,2310,8,2
S0000576,P00019,2024-03-23,android,BR,1189,5,3
S0000577,P00019,2024-03-24,android,BR,684,1,1
S0000578,P00019,2024-03-24,android,BR,926,6,2
S0000579,P00019,2024-03-24,android,BR,1889,7,0
S0000580,P00019,2024-03-25,android,BR,1220,1,0
S0000581,P00019,2024-03-25,android,BR,2032,3,1
S0000582,P00019,2024-03-25,android,BR,1297,6,2
S0000583,P00019,2024-03-28,android,BR,958,6,2
S0000584,P00019,2024-03-28,android,BR,892,3,0
S0000585,P00019,2024-03-28,android,BR,4616,7,3
S0000586,P00019,2024-03-30,android,BR,3082,8,3
S0000587,P00020,2024-01-04,ios,DE,5106,1,0
S0000588,P00020,2024-01-04,ios,DE,2499,2,1
S0000589,P00020,2024-01-06,ios,DE,1396,8,1
S0000590,P00020,2024-01-06,ios,DE,3999,7,2
S0000591,P00020,2024-01-07,ios,DE,1772,3,3
S0000592,P00020,2024-01-07,ios,DE,2064,8,0
S0000593,P00020,2024-01-07,ios,DE,1762,7,3
S0000594,P00020,2024-01-07,ios,DE,308,1,0
S0000595,P00020,2024-01-08,ios,DE,4735,4,2
S0000596,P00020,2024-01-09,ios,DE,2427,2,1
S0000597,P00020,2024-01-09,ios,DE,2203,4,3
S0000598,P00020,2024-01-10,ios,DE,1742,7,1
S0000599,P00020,2024-01-10,ios,DE,1994,1,0
S0000600,P00020,2024-01-11,ios,DE,1263,8,3
S0000601,P00020,2024-01-13,ios,DE,2617,4,2
S0000602,P00020,2024-01-13,ios,DE,825,5,0
S0000603,P00020,2024-01-14,ios,DE,2021,7,3
S0000604,P00020,2024-01-14,ios,DE,2532,4,0
S0000605,P00020,2024-01-15,ios,DE,1604,8,0
S0000606,P00020,2024-01-15,ios,DE,2258,8,3
S0000607,P00020,2024-01-15,ios,DE,997,6,0
S0000608,P00020,2024-01-18,ios,DE,1012,1,0
S0000609,P00020,2024-01-18,ios,DE,2083,2,2
S0000610,P00021,2024-03-12,android,US,2716,6,3
S0000611,P00021,2024-03-12,android,US,587,6,3
S0000612,P00021,2024-03-12,android,US,2473,2,0
S0000613,P00021,2024-03-13,android,US,1305,6,2
S0000614,P00022,2024-01-26,ios,BR,1610,2,0
S0000615,P00022,2024-01-27,ios,BR,809,7,0
S0000616,P00022,2024-01-27,ios,BR,1084,5,1
S0000617,P00022,2024-01-28,ios,BR,3228,7,1
S0000618,P00022,2024-01-28,ios,BR,1844,8,1
S0000619,P00022,2024-01-28,ios,BR,1437,6,0
S0000620,P00022,2024-01-28,ios,BR,1685,7,0
S0000621,P00022,2024-01-31,ios,BR,2424,8,3
S0000622,P00022,2024-01-31,ios,BR,2355,3,3
S0000623,P00022,2024-01-31,ios,BR,1728,1,0
S0000624,P00022,2024-02-01,ios,BR,3483,8,1
S0000625,P00022,2024-02-01,ios,BR,3236,3,1
S0000626,P00022,2024-02-02,ios,BR,2316,6,3
S0000627,P00022,2024-02-02,ios,BR,1868,7,1
S0000628,P00022,2024-02-03,ios,BR,2682,5,3
S0000629,P00022,2024-02-03,ios,BR,2183,3,1
S0000630,P00022,2024-02-03,ios,BR,3416,7,2
S0000631,P00022,2024-02-03,ios,BR,3101,6,1
S0000632,P00022,2024-02-03,ios,BR,981,4,1
S0000633,P00022,2024-02-05,ios,BR,942,3,1
S0000634,P00022,2024-02-06,ios,BR,1187,6,0
S0000635,P00022,2024-02-06,ios,BR,3247,6,3
S0000636,P00022,2024-02-15,ios,BR,702,7,1
S0000637,P00022,2024-02-16,ios,BR,2291,5,1
S0000638,P00022,2024-02-19,ios,BR,2247,5,1
S0000639,P00022,2024-02-21,ios,BR,3632,2,2
S0000640,P00022,2024-02-21,ios,BR,2014,4,3
S0000641,P00022,2024-02-21,ios,BR,807,4,2
S0000642,P00022,2024-02-23,ios,BR,1016,7,2
S0000643,P00022,2024-02-25,ios,BR,889,4,3
S0000644,P00022,2024-02-25,ios,BR,1309,4,2
S0000645,P00022,2024-02-25,ios,BR,1620,4,1
S0000646,P00022,2024-02-27,ios,BR,898,3,1
S0000647,P00022,2024-02-27,ios,BR,4369,2,1
S0000648,P00022,2024-02-28,ios,BR,816,5,1
S0000649,P00022,2024-02-29,ios,BR,4054,1,1
S0000650,P00022,2024-02-29,ios,BR,3681,8,1
S0000651,P00022,2024-02-29,ios,BR,3099,1,0
S0000652,P00023,2024-03-24,android,BR,1192,6,0
S0000653,P00023,2024-03-24,android,BR,2220,6,1
S0000654,P00023,2024-03-26,android,BR,840,3,3
S0000655,P00023,2024-03-26,android,BR,3122,7,0
S0000656,P00023,2024-03-26,android,BR,1729,6,1
S0000657,P00023,2024-03-28,android,BR,1414,5,1
S0000658,P00024,2024-03-31,android,ID,867,1,0
S0000659,P00024,2024-03-31,android,ID,408,6,3
S0000660,P00024,2024-03-31,android,ID,969,4,1
S0000661,P00024,2024-03-31,android,ID,3525,1,1
S0000662,P00024,2024-03-31,android,ID,1419,7,0
S0000663,P00025,2024-03-10,android,MX,1633,1,1
S0000664,P00025,2024-03-10,android,MX,2679,8,3
S0000665,P00025,2024-03-10,android,MX,5342,1,1
S0000666,P00025,2024-03-11,android,MX,4003,2,0
S0000667,P00025,2024-03-12,android,MX,1008,1,0
S0000668,P00025,2024-03-12,android,MX,563,4,1
S0000669,P00025,2024-03-12,android,MX,5400,7,0
S0000670,P00025,2024-03-12,android,MX,5400,4,3
S0000671,P00025,2024-03-12,android,MX,2024,2,2
S0000672,P00025,2024-03-13,android,MX,843,6,0
S0000673,P00025,2024-03-14,android,MX,3222,5,0
S0000674,P00025,2024-03-15,android,MX,1694,5,3
S0000675,P00025,2024-03-16,android,MX,1689,7,2
S0000676,P00025,2024-03-16,android,MX,3092,1,1
S0000677,P00025,2024-03-18,android,MX,2209,2,2
S0000678,P00025,2024-03-18,android,MX,887,1,0
S0000679,P00025,2024-03-19,android,MX,1487,5,2
S0000680,P00025,2024-03-19,android,MX,2688,2,1
S0000681,P00025,2024-03-21,android,MX,2455,1,1
S0000682,P00025,2024-03-22,android,MX,2115,7,2
S0000683,P00026,2024-02-23,android,US,3165,6,0
S0000684,P00026,2024-02-23,android,US,1455,3,0
S0000685,P00026,2024-02-23,android,US,2012,1,0
S0000686,P00026,2024-02-23,android,US,238,7,0
S0000687,P00026,2024-02-24,android,US,1380,6,1
S0000688,P00026,2024-02-24,android,US,2859,7,1
S0000689,P00026,2024-02-24,android,US,1430,3,1
S0000690,P00026,2024-02-25,android,US,1366,4,0
S0000691,P00026,2024-02-25,android,US,967,3,0
S0000692,P00026,2024-02-25,android,US,3301,8,0
S0000693,P00026,2024-02-26,android,US,2512,2,0
S0000694,P00026,2024-02-27,android,US,2966,6,2
S0000695,P00026,2024-02-27,android,US,641,3,1
S0000696,P00026,2024-02-28,android,US,1642,4,2
S0000697,P00026,2024-02-28,android,US,1528,8,3
S0000698,P00026,2024-02-29,android,US,1527,3,2
S0000699,P00026,2024-02-29,android,US,1249,6,3
S0000700,P00026,2024-03-01,android,US,1469,4,3
S0000701,P00026,2024-03-02,android,US,3010,6,3
S0000702,P00026,2024-03-03,android,US,573,5,3
S0000703,P00027,2024-01-29,ios,IN,5252,2,1
S0000704,P00027,2024-01-29,ios,IN,2417,3,1
S0000705,P00027,2024-01-30,ios,IN,1762,2,2
S0000706,P00027,2024-01-30,ios,IN,3115,2,0
S0000707,P00027,2024-01-30,ios,IN,756,1,1
S0000708,P00027,2024-01-30,ios,IN,1213,4,0
S0000709,P00027,2024-01-31,ios,IN,1681,8,1
S0000710,P00027,2024-01-31,ios,IN,4102,6,3
S0000711,P00027,2024-02-01,ios,IN,1758,5,1
S0000712,P00027,2024-02-01,ios,IN,2368,8,0
S0000713,P00027,2024-02-01,ios,IN,1269,7,2
S0000714,P00027,2024-02-02,ios,IN,2421,3,1
S0000715,P00027,2024-02-02,ios,IN,4946,8,1
S0000716,P00027,2024-02-03,ios,IN,3285,3,3
S0000717,P00027,2024-02-03,ios,IN,1721,6,0
S0000718,P00027,2024-02-03,ios,IN,2711,4,3
S0000719,P00027,2024-02-03,ios,IN,2556,4,0
S0000720,P00027,2024-02-04,ios,IN,2450,4,2
S0000721,P00027,2024-02-05,ios,IN,3523,1,0
S0000722,P00027,2024-02-05,ios,IN,3507,6,0
S0000723,P00027,2024-02-05,ios,IN,1675,5,2
S0000724,P00027,2024-02-05,ios,IN,2657,3,3
S0000725,P00027,2024-02-07,ios,IN,1436,2,2
S0000726,P00027,2024-02-07,ios,IN,1039,5,3
S0000727,P00027,2024-02-09,ios,IN,1538,6,3
S0000728,P00027,2024-02-09,ios,IN,1727,8,0
S0000729,P00027,2024-02-10,ios,IN,667,3,1
S0000730,P00027,2024-02-11,ios,IN,3029,4,1
S0000731,P00027,2024-02-11,ios,IN,343,3,1
S0000732,P00027,2024-02-12,ios,IN,5400,2,2
S0000733,P00027,2024-02-12,ios,IN,4452,4,3
S0000734,P00027,2024-02-12,ios,IN,1545,6,0
S0000735,P00027,2024-02-15,ios,IN,1818,7,0
S0000736,P00027,2024-02-16,ios,IN,2168,3,1
S0000737,P00027,2024-02-18,ios,IN,1269,1,0
S0000738,P00027,2024-02-18,ios,IN,2029,5,1
S0000739,P00027,2024-02-27,ios,IN,1658,8,3
S0000740,P00027,2024-02-27,ios,IN,1708,3,1
S0000741,P00028,2024-02-27,android,DE,2016,8,0
S0000742,P00028,2024-02-27,android,DE,822,4,3
S0000743,P00028,2024-02-28,android,DE,1851,4,3
S0000744,P00028,2024-02-29,android,DE,1994,3,3
S0000745,P00028,2024-02-29,android,DE,1953,1,0
S0000746,P00028,2024-03-01,android,DE,1588,1,1
S0000747,P00028,2024-03-01,android,DE,3578,7,2
S0000748,P00028,2024-03-03,android,DE,1462,8,3
S0000749,P00028,2024-03-03,android,DE,2072,6,0
S0000750,P00028,2024-03-04,android,DE,3937,4,0
S0000751,P00028,2024-03-05,android,DE,1723,7,2
S0000752,P00028,2024-03-05,android,DE,2056,4,0
S0000753,P00028,2024-03-05,android,DE,1706,1,0
S0000754,P00028,2024-03-05,android,DE,3798,1,1
S0000755,P00028,2024-03-08,android,DE,1549,3,3
S0000756,P00028,2024-03-10,android,DE,3904,7,2
S0000757,P00028,2024-03-10,android,DE,1699,5,3
S0000758,P00028,2024-03-10,android,DE,1079,4,3
S0000759,P00028,2024-03-10,android,DE,2717,8,1
S0000760,P00028,2024-03-11,android,DE,1505,5,2
S0000761,P00028,2024-03-11,android,DE,2623,6,3
S0000762,P00029,2024-03-16,android,US,351,3,0
S0000763,P00029,2024-03-16,android,US,1813,4,3
S0000764,P00029,2024-03-17,android,US,1372,1,0
S0000765,P00029,2024-03-17,android,US,955,7,0
S0000766,P00029,2024-03-17,android,US,1297,2,0
S0000767,P00029,2024-03-18,android,US,1281,2,0
S0000768,P00029,2024-03-18,android,US,1756,5,1
S0000769,P00029,2024-03-19,android,US,796,7,3
S0000770,P00029,2024-03-19,android,US,2185,5,0
S0000771,P00029,2024-03-22,android,US,4104,4,2
S0000772,P00029,2024-03-22,android,US,2139,4,0
S0000773,P00030,2024-02-05,android,DE,2937,3,0
S0000774,P00030,2024-02-06,android,DE,3486,3,0
S0000775,P00030,2024-02-06,android,DE,3796,5,3
S0000776,P00030,2024-02-07,android,DE,5400,4,0
S0000777,P00030,2024-02-08,android,DE,1340,2,2
S0000778,P00030,2024-02-09,android,DE,1174,6,2
S0000779,P00030,2024-02-09,android,DE,2893,5,1
S0000780,P00030,2024-02-09,android,DE,2765,4,3
S0000781,P00030,2024-02-11,android,DE,2879,7,0
S0000782,P00030,2024-02-12,android,DE,5400,6,0
S0000783,P00030,2024-02-12,android,DE,1820,5,2
S0000784,P00030,2024-02-15,android,DE,2334,6,3
S0000785,P00030,2024-02-15,android,DE,1004,8,0
S0000786,P00030,2024-02-15,android,DE,5400,8,0
S0000787,P00030,2024-02-16,android,DE,1477,4,1
S0000788,P00030,2024-02-18,android,DE,1502,1,1
S0000789,P00030,2024-02-19,android,DE,1468,6,0
S0000790,P00030,2024-02-21,android,DE,1227,4,2
S0000791,P00030,2024-02-22,android,DE,1167,4,3
S0000792,P00030,2024-02-22,android,DE,1320,4,1
S0000793,P00030,2024-02-22,android,DE,796,4,2
S0000794,P00030,2024-02-23,android,DE,1128,4,2
S0000795,P00030,2024-02-24,android,DE,5400,2,2
S0000796,P00030,2024-02-27,android,DE,2811,1,1
S0000797,P00030,2024-02-27,android,DE,3151,6,2
S0000798,P00030,2024-02-27,android,DE,3664,8,2
S0000799,P00030,2024-02-27,android,DE,5400,8,1
S0000800,P00030,2024-03-02,android,DE,624,1,1
S0000801,P00030,2024-03-02,android,DE,864,8,0
S0000802,P00030,2024-03-06,android,DE,1116,8,2
S0000803,P00030,2024-03-06,android,DE,1363,1,0
S0000804,P00030,2024-03-06,android,DE,1509,4,3
S0000805,P00030,2024-03-06,android,DE,1382,2,1
S0000806,P00030,2024-03-06,android,DE,2062,6,2
S0000807,P00030,2024-03-07,android,DE,1846,5,3
S0000808,P00031,2024-01-01,android,US,1171,4,3
S0000809,P00031,2024-01-01,android,US,490,6,2
S0000810,P00031,2024-01-02,android,US,996,3,1
S0000811,P00031,2024-01-04,android,US,1300,5,1
S0000812,P00031,2024-01-04,android,US,1558,7,3
S0000813,P00031,2024-01-04,android,US,918,4,1
S0000814,P00031,2024-01-06,android,US,1346,1,0
S0000815,P00031,2024-01-06,android,US,917,7,3
S0000816,P00031,2024-01-07,android,US,1676,6,3
S0000817,P00031,2024-01-07,android,US,949,5,2
S0000818,P00031,2024-01-07,android,US,1086,1,1
S0000819,P00031,2024-01-07,android,US,824,2,2
S0000820,P00031,2024-01-08,android,US,1648,5,3
S0000821,P00031,2024-01-10,android,US,1075,5,2
S0000822,P00031,2024-01-10,android,US,3115,6,2
S0000823,P00031,2024-01-10,android,US,2306,6,0
S0000824,P00031,2024-01-11,android,US,1733,4,1
S0000825,P00031,2024-01-13,android,US,1120,8,3
S0000826,P00031,2024-01-15,android,US,2271,3,1
S0000827,P00031,2024-01-22,android,US,2736,6,2
S0000828,P00031,2024-02-02,android,US,1969,3,1
S0000829,P00031,2024-02-02,android,US,4732,5,0
S0000830,P00031,2024-02-02,android,US,2382,4,1
S0000831,P00031,2024-02-02,android,US,3128,7,0
S0000832,P00031,2024-02-03,android,US,1958,8,0
S0000833,P00031,2024-02-03,android,US,2711,1,1
S0000834,P00031,2024-02-03,android,US,1120,2,0
S0000835,P00031,2024-02-03,android,US,1373,5,1
S0000836,P00031,2024-02-04,android,US,2229,7,2
S0000837,P00031,2024-02-04,android,US,2219,4,1
S0000838,P00031,2024-02-04,android,US,2451,5,3
S0000839,P00031,2024-02-04,android,US,3499,3,1
S0000840,P00031,2024-02-07,android,US,768,6,3
S0000841,P00032,2024-01-21,android,US,1007,7,2
S0000842,P00032,2024-01-21,android,US,2075,6,3
S0000843,P00032,2024-01-22,android,US,1170,8,2
S0000844,P00032,2024-01-22,android,US,5400,6,3
S0000845,P00032,2024-01-22,android,US,2463,5,1
S0000846,P00032,2024-01-23,android,US,1725,3,2
S0000847,P00032,2024-01-24,android,US,1327,8,3
S0000848,P00032,2024-01-24,android,US,1355,5,0
S0000849,P00032,2024-01-25,android,US,1841,4,0
S0000850,P00032,2024-01-25,android,US,1933,6,1
S0000851,P00032,2024-01-25,android,US,1374,7,3
S0000852,P00032,2024-01-26,android,US,1534,7,3
S0000853,P00032,2024-01-27,android,US,4050,4,2
S0000854,P00032,2024-01-28,android,US,4149,5,3
S0000855,P00032,2024-01-28,android,US,2103,4,0
S0000856,P00032,2024-01-28,android,US,808,3,1
S0000857,P00032,2024-01-29,android,US,2497,8,2
S0000858,P00032,2024-01-29,android,US,4594,8,1
S0000859,P00032,2024-01-30,android,US,4112,1,0
S0000860,P00032,2024-02-01,android,US,2809,8,0
S0000861,P00032,2024-02-02,android,US,4244,8,1
S0000862,P00032,2024-02-03,android,US,1866,8,2
S0000863,P00032,2024-02-04,android,US,2635,6,0
S0000864,P00032,2024-02-04,android,US,1201,3,0
S0000865,P00032,2024-02-04,android,US,2154,5,3
S0000866,P00032,2024-02-05,android,US,4014,4,2
S0000867,P00032,2024-02-05,android,US,1269,7,0
S0000868,P00032,2024-02-06,android,US,1078,4,3
S0000869,P00032,2024-02-06,android,US,1916,8,1
S0000870,P00032,2024-02-06,android,US,1578,1,0
S0000871,P00032,2024-02-16,android,US,2669,2,1
S0000872,P00032,2024-02-16,android,US,1377,8,2
S0000873,P00032,2024-02-16,android,US,5069,4,2
S0000874,P00032,2024-02-16,android,US,833,1,0
S0000875,P00032,2024-02-20,android,US,3836,2,1
S0000876,P00032,2024-02-20,android,US,1142,4,0
S0000877,P00032,2024-02-20,android,US,615,1,1
S0000878,P00032,2024-02-22,android,US,2085,4,1
S0000879,P00032,2024-02-22,android,US,1551,8,0
S0000880,P00032,2024-02-22,android,US,929,6,0
S0000881,P00032,2024-02-23,android,US,659,2,0
S0000882,P00032,2024-02-23,android,US,1798,8,1
S0000883,P00032,2024-03-01,android,US,3247,3,2
S0000884,P00032,2024-03-20,android,US,2568,7,1
S0000885,P00032,2024-03-20,android,US,1870,1,1
S0000886,P00033,2024-03-30,ios,FR,2409,2,2
S0000887,P00033,2024-03-31,ios,FR,1778,3,1
S0000888,P00034,2024-02-24,android,FR,766,2,0
S0000889,P00034,2024-02-24,android,FR,770,7,3
S0000890,P00034,2024-02-25,android,FR,1600,5,0
S0000891,P00034,2024-02-25,android,FR,1641,6,1
S0000892,P00034,2024-02-25,android,FR,3012,2,0
S0000893,P00035,2024-02-13,android,PH,2848,2,1
S0000894,P00035,2024-02-13,android,PH,2599,1,1
S0000895,P00035,2024-02-13,android,PH,1528,7,2
S0000896,P00035,2024-02-13,android,PH,789,1,1
S0000897,P00035,2024-02-14,android,PH,2315,5,0
S0000898,P00035,2024-02-14,android,PH,2477,4,0
S0000899,P00035,2024-02-14,android,PH,431,2,2
S0000900,P00035,2024-02-15,android,PH,1095,4,1
S0000901,P00035,2024-02-16,android,PH,1194,7,0
S0000902,P00035,2024-02-16,android,PH,1941,6,3
S0000903,P00035,2024-02-16,android,PH,1116,7,0
S0000904,P00035,2024-02-16,android,PH,1767,3,1
S0000905,P00035,2024-02-17,android,PH,1593,3,3
S0000906,P00035,2024-02-17,android,PH,1643,6,2
S0000907,P00035,2024-02-18,android,PH,1176,6,3
S0000908,P00035,2024-02-18,android,PH,1232,7,2
S0000909,P00035,2024-02-18,android,PH,945,4,1
S0000910,P00035,2024-02-18,android,PH,2271,7,2
S0000911,P00035,2024-02-18,android,PH,2546,6,3
S0000912,P00035,2024-02-19,android,PH,1138,1,1
S0000913,P00035,2024-02-20,android,PH,4502,5,0
S0000914,P00035,2024-02-20,android,PH,1497,5,1
S0000915,P00035,2024-02-21,android,PH,4528,5,1
S0000916,P00035,2024-02-22,android,PH,1229,3,1
S0000917,P00035,2024-02-22,android,PH,535,5,2
S0000918,P00035,2024-02-24,android,PH,2301,5,0
S0000919,P00036,2024-02-05,android,BR,2098,8,1
S0000920,P00036,2024-02-05,android,BR,1845,8,0
S0000921,P00036,2024-02-05,android,BR,1229,5,0
S0000922,P00036,2024-02-06,android,BR,1770,2,0
S0000923,P00036,2024-02-06,android,BR,1330,6,2
S0000924,P00036,2024-02-08,android,BR,1508,2,0
S0000925,P00036,2024-02-08,android,BR,2995,1,1
S0000926,P00036,2024-02-08,android,BR,2019,1,1
S0000927,P00036,2024-02-08,android,BR,2607,1,1
S0000928,P00036,2024-02-09,android,BR,1573,4,1
S0000929,P00036,2024-02-10,android,BR,1472,7,3
S0000930,P00036,2024-02-10,android,BR,904,2,0
S0000931,P00036,2024-02-10,android,BR,1448,7,2
S0000932,P00036,2024-02-12,android,BR,246,8,0
S0000933,P00036,2024-02-13,android,BR,1268,7,3
S0000934,P00036,2024-02-15,android,BR,1721,4,3
S0000935,P00036,2024-02-16,android,BR,2535,4,1
S0000936,P00036,2024-02-16,android,BR,1538,2,1
S0000937,P00036,2024-02-18,android,BR,2227,2,0
S0000938,P00036,2024-02-18,android,BR,488,7,3
S0000939,P00036,2024-02-18,android,BR,1747,6,2
S0000940,P00036,2024-02-18,android,BR,660,4,2
S0000941,P00037,2024-01-20,android,US,875,5,1
S0000942,P00037,2024-01-22,android,US,1615,8,1
S0000943,P00037,2024-01-22,android,US,3888,8,0
S0000944,P00037,2024-01-22,android,US,2259,4,1
S0000945,P00037,2024-01-22,android,US,1827,6,1
S0000946,P00037,2024-01-22,android,US,1786,2,0
S0000947,P00037,2024-01-23,android,US,1178,3,2
S0000948,P00037,2024-01-24,android,US,1304,2,1
S0000949,P00037,2024-01-24,android,US,2336,8,3
S0000950,P00037,2024-01-25,android,US,787,4,1
S0000951,P00037,2024-01-26,android,US,2580,8,1
S0000952,P00037,2024-01-26,android,US,1432,1,1
S0000953,P00037,2024-01-26,android,US,2967,1,1
S0000954,P00037,2024-01-27,android,US,3218,5,0
S0000955,P00037,2024-01-28,android,US,662,2,1
S0000956,P00037,2024-01-28,android,US,1275,5,2
S0000957,P00037,2024-01-28,android,US,1082,2,0
S0000958,P00037,2024-01-28,android,US,609,5,3
S0000959,P00037,2024-01-29,android,US,973,2,1
S0000960,P00037,2024-01-30,android,US,5400,2,0
S0000961,P00037,2024-01-30,android,US,2606,4,3
S0000962,P00037,2024-02-02,android,US,5400,5,2
S0000963,P00037,2024-02-02,android,US,2973,8,3
S0000964,P00037,2024-02-02,android,US,1158,3,0
S0000965,P00037,2024-02-02,android,US,1437,6,2
S0000966,P00037,2024-02-03,android,US,2573,5,0
S0000967,P00037,2024-02-08,android,US,2350,5,1
S0000968,P00037,2024-02-08,android,US,1278,3,2
S0000969,P00037,2024-02-11,android,US,730,4,3
S0000970,P00037,2024-02-12,android,US,5400,5,2
S0000971,P00037,2024-02-14,android,US,1661,4,1
S0000972,P00037,2024-02-14,android,US,1487,5,1
S0000973,P00037,2024-02-20,android,US,1935,2,0
S0000974,P00038,2024-01-28,android,GB,1563,5,1
S0000975,P00038,2024-01-29,android,GB,1946,1,1
S0000976,P00038,2024-01-30,android,GB,3913,3,3
S0000977,P00038,2024-01-30,android,GB,1677,6,1
S0000978,P00038,2024-01-30,android,GB,899,7,3
