player_id,install_date,country,platform,age_group,acq_source,is_payer,stumble_pass,lifetime_gems
P01778,2024-01-10,BR,android,35-44,cross_promo,False,False,1242
P01779,2024-02-09,PH,ios,18-24,paid_social,False,False,37097
P01780,2024-02-29,US,android,25-34,paid_social,False,False,30085
P01781,2024-02-27,TR,android,18-24,organic,False,False,10487
P01782,2024-01-05,ID,android,25-34,cross_promo,False,False,18309
P01783,2024-01-08,DE,ios,13-17,organic,False,False,30771
P01784,2024-02-17,DE,ios,13-17,app_store_search,False,False,26638
P01785,2024-02-06,TR,android,35-44,paid_social,False,False,36163
P01786,2024-01-10,DE,android,18-24,paid_social,False,False,49592
P01787,2024-03-23,DE,android,35-44,app_store_search,False,False,21615
P01788,2024-01-12,US,android,45+,organic,False,False,8039
P01789,2024-03-19,IN,ios,18-24,influencer,True,False,8198
P01790,2024-03-17,US,android,18-24,paid_social,False,False,34354
P01791,2024-03-05,MX,android,25-34,organic,False,True,49977
P01792,2024-02-19,IN,android,45+,paid_social,True,False,3824
P01793,2024-02-29,GB,android,35-44,influencer,False,False,23999
P01794,2024-03-15,US,android,18-24,influencer,False,False,3436
P01795,2024-03-11,US,android,25-34,organic,False,False,28014
P01796,2024-01-06,GB,android,13-17,app_store_search,False,False,40857
P01797,2024-02-27,US,android,45+,organic,False,False,16057
P01798,2024-03-14,US,android,45+,organic,False,False,1310
P01799,2024-03-24,US,android,13-17,organic,False,False,9819
P01800,2024-01-25,FR,android,18-24,organic,False,False,48233
P01801,2024-02-11,MX,ios,13-17,organic,False,False,13457
P01802,2024-03-18,BR,ios,18-24,app_store_search,False,False,477
P01803,2024-03-01,BR,ios,35-44,paid_social,False,False,8906
P01804,2024-03-05,BR,android,18-24,organic,False,False,9868
P01805,2024-01-20,MX,ios,13-17,organic,False,True,18546
P01806,2024-01-08,GB,android,18-24,influencer,False,False,33276
P01807,2024-02-27,US,android,45+,cross_promo,False,True,7319
P01808,2024-01-14,US,android,25-34,organic,False,True,33149
P01809,2024-02-13,US,android,18-24,organic,False,True,48055
P01810,2024-01-11,GB,android,13-17,organic,False,False,1845
P01811,2024-03-05,MX,android,45+,organic,False,False,23684
P01812,2024-03-23,BR,android,35-44,organic,False,False,29858
P01813,2024-01-23,US,android,18-24,paid_social,False,False,45330
P01814,2024-01-06,US,android,13-17,organic,False,False,42678
P01815,2024-02-01,FR,android,13-17,paid_social,False,False,26667
P01816,2024-03-31,BR,android,13-17,organic,False,False,25293
P01817,2024-02-26,MX,ios,25-34,app_store_search,False,False,24893
P01818,2024-02-26,DE,ios,35-44,app_store_search,False,False,4629
P01819,2024-03-08,ID,android,18-24,paid_social,False,False,5704
P01820,2024-03-07,US,android,35-44,paid_social,False,False,1776
P01821,2024-03-19,US,android,18-24,paid_social,False,False,48281
P01822,2024-01-21,DE,ios,25-34,paid_social,False,False,47996
P01823,2024-02-16,MX,android,25-34,influencer,False,False,31236
P01824,2024-02-17,DE,android,13-17,paid_social,False,False,1244
P01825,2024-02-06,IN,android,18-24,cross_promo,False,False,1333
P01826,2024-02-19,US,android,25-34,app_store_search,False,False,3669
P01827,2024-02-22,FR,android,13-17,paid_social,False,False,17584
P01828,2024-02-13,PH,ios,18-24,paid_social,False,False,48347
P01829,2024-03-27,BR,android,25-34,organic,False,True,27277
P01830,2024-03-17,FR,android,45+,organic,False,False,1933
P01831,2024-01-07,DE,ios,18-24,paid_social,False,False,33514
P01832,2024-03-21,IN,ios,35-44,organic,False,False,41800
P01833,2024-03-23,MX,android,18-24,cross_promo,False,False,24357
P01834,2024-02-12,PH,android,25-34,organic,False,False,27071
P01835,2024-01-09,DE,android,25-34,paid_social,True,True,6827
P01836,2024-02-12,US,ios,35-44,influencer,False,False,30844
P01837,2024-01-13,BR,android,18-24,influencer,False,False,48965
P01838,2024-03-12,TR,ios,25-34,paid_social,False,True,25664
P01839,2024-03-27,BR,android,25-34,cross_promo,False,False,792
P01840,2024-02-19,ID,android,18-24,paid_social,False,True,39695
P01841,2024-02-06,ID,android,13-17,paid_social,False,False,17651
P01842,2024-02-02,ID,android,13-17,organic,False,False,42510
P01843,2024-03-25,DE,android,13-17,paid_social,False,False,39137
P01844,2024-03-18,FR,android,35-44,cross_promo,False,False,47568
P01845,2024-01-20,BR,android,18-24,influencer,False,True,19074
P01846,2024-02-12,US,ios,18-24,cross_promo,False,False,7874
P01847,2024-01-11,US,android,25-34,paid_social,False,False,16676
P01848,2024-03-15,TR,android,18-24,organic,False,False,39632
P01849,2024-03-25,DE,android,18-24,organic,False,False,36790
P01850,2024-01-19,BR,android,13-17,paid_social,False,False,18032
P01851,2024-02-14,PH,android,45+,influencer,False,False,30885
P01852,2024-02-09,TR,android,35-44,cross_promo,True,False,11008
P01853,2024-03-24,PH,ios,35-44,organic,False,False,44870
P01854,2024-03-30,TR,android,18-24,paid_social,False,False,48110
P01855,2024-03-25,BR,android,25-34,paid_social,False,False,43878
P01856,2024-02-20,MX,android,13-17,paid_social,True,False,5171
P01857,2024-01-17,ID,android,13-17,organic,False,False,9589
P01858,2024-03-17,PH,android,13-17,organic,False,False,18077
P01859,2024-03-31,GB,ios,25-34,organic,False,False,6710
P01860,2024-01-11,MX,ios,18-24,organic,False,False,20236
P01861,2024-02-09,DE,android,18-24,organic,False,True,38227
P01862,2024-03-12,US,android,13-17,organic,False,False,14937
P01863,2024-02-18,IN,android,18-24,influencer,False,False,9754
P01864,2024-03-23,FR,android,25-34,paid_social,False,False,25688
P01865,2024-02-12,FR,android,18-24,app_store_search,True,False,7048
P01866,2024-01-17,US,android,25-34,organic,False,True,22568
P01867,2024-03-26,US,android,18-24,paid_social,False,True,32047
P01868,2024-03-30,US,android,35-44,paid_social,False,False,9483
P01869,2024-03-28,GB,android,25-34,organic,False,False,17545
P01870,2024-03-08,PH,android,18-24,cross_promo,False,False,17413
P01871,2024-01-12,US,android,18-24,organic,False,False,28913
P01872,2024-03-23,IN,android,25-34,app_store_search,False,False,45217
P01873,2024-03-26,PH,ios,35-44,cross_promo,False,False,48122
P01874,2024-02-24,MX,android,18-24,paid_social,False,False,33746
P01875,2024-03-06,IN,android,18-24,paid_social,False,False,8709
P01876,2024-02-16,DE,android,35-44,influencer,True,False,25358
P01877,2024-01-03,IN,ios,25-34,paid_social,False,False,48528
P01878,2024-02-16,BR,android,18-24,influencer,False,False,11023
P01879,2024-02-09,IN,android,18-24,organic,False,False,29851
P01880,2024-01-24,GB,android,18-24,organic,False,False,28756
P01881,2024-01-28,TR,android,25-34,paid_social,False,False,49289
P01882,2024-02-13,DE,ios,18-24,paid_social,False,False,11145
P01883,2024-03-03,MX,android,45+,cross_promo,False,True,21192
P01884,2024-01-25,US,ios,18-24,organic,True,False,47259
P01885,2024-01-29,ID,ios,18-24,cross_promo,False,True,18839
P01886,2024-01-18,US,ios,25-34,organic,False,False,27410
P01887,2024-01-20,BR,android,35-44,paid_social,False,False,40160
P01888,2024-01-10,GB,android,35-44,paid_social,False,False,11447
P01889,2024-02-07,FR,android,18-24,paid_social,False,False,21033
P01890,2024-01-13,US,android,25-34,organic,False,False,41355
P01891,2024-03-05,ID,android,25-34,paid_social,False,True,10129
P01892,2024-03-10,PH,android,18-24,cross_promo,False,False,30358
P01893,2024-03-08,US,android,18-24,paid_social,False,False,13907
P01894,2024-01-05,IN,android,18-24,paid_social,False,False,21637
P01895,2024-03-25,MX,ios,18-24,cross_promo,False,False,38196
P01896,2024-02-13,DE,android,35-44,influencer,False,True,22369
P01897,2024-03-20,US,ios,18-24,paid_social,False,False,29481
P01898,2024-01-17,BR,android,45+,organic,False,False,31681
P01899,2024-03-17,MX,ios,25-34,cross_promo,True,False,2589
P01900,2024-02-18,IN,android,25-34,paid_social,True,True,23560
P01901,2024-01-20,US,android,25-34,organic,False,False,3034
P01902,2024-01-21,MX,ios,13-17,organic,False,False,169
P01903,2024-01-24,US,android,18-24,cross_promo,False,False,26913
P01904,2024-03-29,MX,ios,13-17,organic,False,False,3239
P01905,2024-03-20,US,android,25-34,app_store_search,False,False,3415
P01906,2024-01-22,FR,android,18-24,organic,False,False,19952
P01907,2024-02-26,BR,android,25-34,cross_promo,True,False,11408
P01908,2024-01-06,BR,android,18-24,paid_social,False,False,3484
P01909,2024-02-22,US,android,13-17,paid_social,True,True,18225
P01910,2024-02-16,BR,android,18-24,cross_promo,False,False,14923
P01911,2024-03-27,TR,android,35-44,paid_social,False,False,20936
P01912,2024-01-31,FR,android,25-34,paid_social,False,False,39612
P01913,2024-02-26,BR,ios,18-24,organic,False,False,19410
P01914,2024-03-19,ID,ios,18-24,organic,False,False,29997
P01915,2024-02-06,GB,android,13-17,organic,False,False,36733
P01916,2024-02-27,TR,android,45+,influencer,False,False,39952
P01917,2024-01-30,DE,android,25-34,organic,False,False,21863
P01918,2024-03-09,ID,android,18-24,organic,True,False,5380
P01919,2024-01-31,ID,ios,25-34,paid_social,False,False,20710
P01920,2024-02-09,GB,ios,13-17,influencer,False,False,15285
P01921,2024-03-01,US,android,45+,influencer,False,False,27260
P01922,2024-01-25,DE,ios,13-17,organic,False,True,32879
P01923,2024-02-17,BR,android,25-34,organic,False,False,16143
P01924,2024-03-27,PH,ios,18-24,app_store_search,False,False,49744
P01925,2024-03-14,US,android,25-34,organic,False,False,7413
P01926,2024-02-26,IN,android,25-34,cross_promo,False,True,31578
P01927,2024-02-29,ID,android,25-34,cross_promo,False,True,14726
P01928,2024-02-06,DE,android,25-34,cross_promo,False,False,27015
P01929,2024-02-18,US,android,35-44,organic,False,False,5983
P01930,2024-03-05,IN,ios,13-17,cross_promo,False,False,19178
P01931,2024-03-08,IN,android,18-24,cross_promo,False,False,26990
P01932,2024-02-23,IN,android,18-24,influencer,False,True,10321
P01933,2024-01-21,DE,android,45+,paid_social,True,False,43829
P01934,2024-01-26,GB,android,18-24,organic,False,False,36366
P01935,2024-03-18,PH,android,25-34,organic,False,False,34294
P01936,2024-01-18,BR,android,25-34,paid_social,False,False,40677
P01937,2024-02-02,PH,android,18-24,influencer,False,False,34737
P01938,2024-01-07,IN,android,18-24,paid_social,False,True,41911
P01939,2024-03-23,US,android,18-24,paid_social,False,False,17886
P01940,2024-03-02,US,android,18-24,paid_social,False,True,44296
P01941,2024-02-17,BR,ios,18-24,influencer,True,False,22791
P01942,2024-03-11,MX,android,13-17,app_store_search,True,False,8301
P01943,2024-01-14,GB,android,35-44,organic,False,False,35122
P01944,2024-03-07,MX,android,45+,paid_social,False,False,38087
P01945,2024-01-16,IN,android,18-24,organic,False,False,32993
P01946,2024-02-06,ID,android,18-24,influencer,False,False,47288
P01947,2024-01-11,US,android,13-17,influencer,False,False,35779
P01948,2024-01-21,BR,android,25-34,app_store_search,False,False,36894
P01949,2024-02-04,ID,android,35-44,organic,False,False,33381
P01950,2024-02-27,US,android,13-17,app_store_search,False,False,14082
P01951,2024-03-06,BR,ios,13-17,organic,False,False,49250
P01952,2024-01-19,DE,ios,25-34,influencer,False,True,5458
P01953,2024-02-25,MX,android,25-34,organic,False,False,41770
P01954,2024-01-12,FR,android,13-17,cross_promo,False,False,22300
P01955,2024-01-29,FR,ios,25-34,paid_social,False,False,2699
P01956,2024-02-27,DE,ios,18-24,influencer,False,False,29485
P01957,2024-02-14,ID,android,18-24,cross_promo,False,False,40285
P01958,2024-01-04,DE,android,25-34,organic,False,False,1019
P01959,2024-02-23,MX,android,35-44,organic,False,False,32471
P01960,2024-01-07,US,android,18-24,cross_promo,False,False,48671
P01961,2024-02-20,ID,android,45+,paid_social,False,False,20270
P01962,2024-03-05,PH,android,18-24,organic,False,False,22615
P01963,2024-02-17,ID,android,25-34,paid_social,False,False,13698
P01964,2024-01-31,IN,android,18-24,influencer,False,False,48918
P01965,2024-02-19,IN,ios,35-44,organic,False,False,38346
P01966,2024-01-11,US,android,35-44,organic,False,False,6729
P01967,2024-02-17,BR,android,13-17,organic,False,True,39729
P01968,2024-01-29,BR,android,45+,paid_social,False,False,11171
P01969,2024-01-04,US,android,35-44,cross_promo,False,False,13947
P01970,2024-02-10,US,ios,25-34,app_store_search,True,True,49948
P01971,2024-01-13,PH,android,18-24,influencer,False,False,34725
P01972,2024-03-24,BR,android,35-44,organic,False,False,19450
P01973,2024-02-12,IN,android,35-44,app_store_search,True,False,13300
P01974,2024-01-19,BR,android,18-24,paid_social,False,False,19064
P01975,2024-01-18,FR,ios,45+,organic,False,False,4441
P01976,2024-01-05,BR,android,13-17,app_store_search,False,False,45779
P01977,2024-02-06,ID,android,13-17,influencer,False,False,19332
P01978,2024-03-01,TR,android,25-34,influencer,False,False,20115
P01979,2024-03-30,PH,android,25-34,influencer,False,False,33869
P01980,2024-01-18,US,ios,25-34,organic,False,False,21868
P01981,2024-03-31,PH,ios,13-17,organic,False,True,41997
P01982,2024-03-01,ID,android,45+,influencer,False,False,20615
P01983,2024-02-27,ID,android,13-17,organic,False,True,13615
P01984,2024-03-19,US,ios,13-17,paid_social,False,False,14732
P01985,2024-01-01,US,ios,13-17,cross_promo,False,False,25367
P01986,2024-01-11,GB,android,25-34,cross_promo,False,False,45134
P01987,2024-01-03,IN,android,45+,paid_social,False,False,42738
P01988,2024-02-02,ID,android,25-34,cross_promo,True,False,45760
P01989,2024-01-28,GB,ios,35-44,cross_promo,False,False,981
P01990,2024-01-20,MX,android,13-17,influencer,False,True,21554
P01991,2024-03-11,US,android,25-34,organic,False,False,25319
P01992,2024-03-18,DE,android,18-24,organic,False,False,16130
P01993,2024-03-08,US,android,18-24,paid_social,False,True,18815
P01994,2024-02-24,MX,android,13-17,organic,False,False,8566
P01995,2024-01-15,DE,android,25-34,organic,False,True,26329
P01996,2024-02-06,FR,android,18-24,organic,False,False,6349
P01997,2024-01-31,US,android,25-34,paid_social,False,False,10728
P01998,2024-02-08,US,android,18-24,app_store_search,False,False,40316
P01999,2024-01-16,BR,android,13-17,organic,False,False,18375
